id;puntos_historicos;puntos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;stdv_share_difference;difference_last_raffle_first_share
1580;96;96;2014-01-24 01:08:51;NA;F;NA;22;3;0;2;MISC;0;0;0;NA;0;0;-1
1581;0;0;2014-01-24 15:31:15;NA;M;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1582;0;0;2014-01-25 01:10:38;NA;NA;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
1583;0;0;2014-01-27 03:16:47;NA;F;NA;0;0;0;0;NA;0;0;0;NA;-1;-1;-1
1584;0;0;2014-01-27 20:57:07;NA;M;NA;17;0;0;0;NA;0;0;0;NA;-1;-1;-1
1585;96;96;2014-01-28 16:14:53;NA;M;NA;13;1;0;4;M;0;0;0;NA;0;0;-1
1586;240;240;2014-01-28 16:24:11;NA;M;NA;13;1;0;1;M;0;0;0;NA;0;-1;-1
1588;122;122;2014-01-29 14:33:51;NA;F;NA;11;2;0;1;MISC;0;0;0;NA;0;-1;-1
1589;0;0;2014-01-29 15:53:17;NA;M;NA;12;2;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1590;0;0;2014-01-29 17:55:12;NA;M;NA;14;2;0;0;NA;0;0;0;NA;-1;-1;-1
1592;0;0;2014-01-31 15:54:07;NA;NA;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1593;336;336;2014-01-31 16:06:56;NA;NA;NA;13;4;0;2;MISC;0;0;0;NA;0;0;-1
1594;0;0;2014-01-31 16:14:06;NA;M;NA;13;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
1595;0;0;2014-01-31 17:39:30;NA;NA;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1596;0;0;2014-01-31 20:26:52;NA;F;NA;17;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
1597;0;0;2014-02-03 14:35:50;NA;M;NA;11;0;0;2;CINE;0;0;0;NA;0;0;-1
1598;0;0;2014-02-03 17:06:17;Universidad Mayor;M;1993-12-26;14;0;0;0;NA;0;0;0;NA;-1;-1;-1
1600;280;280;2014-02-04 02:51:57;NA;NA;NA;23;0;0;7;MISC;0;0;0;NA;61;22.7334;-1
1601;0;0;2014-02-04 16:51:14;NA;NA;NA;13;1;0;0;NA;0;0;0;NA;-1;-1;-1
1602;0;0;2014-02-05 15:44:38;NA;M;NA;12;2;0;0;NA;0;0;0;NA;-1;-1;-1
1603;304;304;2014-02-05 16:43:59;NA;M;NA;13;2;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1604;0;0;2014-02-05 19:54:16;NA;F;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
1605;1663;663;2014-02-05 21:44:45;Universidad de Concepci;M;1992-04-13;18;2;1000;10;M;0;1;0;2;219;68.4722;218
1606;0;0;2014-02-05 21:57:10;NA;M;NA;18;2;0;0;NA;0;0;0;NA;-1;-1;-1
1608;0;0;2014-02-07 19:21:03;NA;M;NA;16;4;0;0;NA;0;0;0;NA;-1;-1;-1
1609;0;0;2014-02-07 19:47:47;NA;M;NA;16;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1611;831;281;2014-02-12 17:00:19;Universidad de Ciencias de la Inform;F;1990-10-04;14;2;550;11;M;0;2;0;2;45;13.17;0
1612;0;0;2014-02-12 19:46:47;NA;M;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
1613;0;0;2014-02-14 04:24:22;NA;NA;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1614;0;0;2014-02-15 01:47:07;NA;M;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
1615;1032;732;2014-02-15 16:45:30;NA;F;NA;13;5;300;8;CINE;0;1;0;1;124;13.8431;67
1616;0;0;2014-02-15 17:06:33;NA;NA;NA;14;5;0;0;NA;0;0;0;NA;-1;-1;-1
1617;0;0;2014-02-19 13:05:14;NA;M;NA;10;2;0;0;NA;0;0;0;NA;-1;-1;-1
1618;0;0;2014-02-19 13:06:10;NA;NA;NA;10;2;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
1619;972;972;2014-02-19 13:35:15;Universidad de Artes, Ciencias y Comunicaci;F;1991-02-05;10;2;0;8;M;2;0;0;NA;1;0.3499;-1
1620;0;0;2014-02-19 14:04:27;NA;F;NA;11;2;0;1;MISC;0;0;0;NA;0;-1;-1
1621;340;340;2014-02-19 14:07:51;NA;F;NA;11;2;0;4;MISC;0;0;0;NA;0;0;-1
1622;0;0;2014-02-19 15:03:15;NA;M;NA;12;2;0;0;NA;0;0;0;NA;-1;-1;-1
1623;0;0;2014-02-19 18:19:28;NA;M;NA;15;2;0;1;MISC;0;0;0;NA;0;-1;-1
1624;0;0;2014-02-19 23:42:15;NA;NA;NA;20;2;0;0;NA;0;0;0;NA;-1;-1;-1
1625;0;0;2014-02-19 23:58:44;NA;NA;NA;20;2;0;0;NA;0;0;0;NA;-1;-1;-1
1626;0;0;2014-02-20 02:29:36;NA;M;NA;23;2;0;0;NA;0;0;0;NA;-1;-1;-1
1627;0;0;2014-02-20 04:22:29;NA;F;NA;1;3;0;0;NA;0;0;0;NA;-1;-1;-1
1628;0;0;2014-02-20 04:31:49;NA;NA;NA;1;3;0;0;NA;0;0;0;NA;-1;-1;-1
1629;0;0;2014-02-20 07:21:42;NA;F;NA;4;3;0;0;NA;0;0;0;NA;-1;-1;-1
1630;0;0;2014-02-20 12:01:26;NA;F;NA;9;3;0;0;NA;0;0;0;NA;-1;-1;-1
1631;0;0;2014-02-20 12:02:49;NA;F;NA;9;3;0;0;NA;0;0;0;NA;-1;-1;-1
1632;0;0;2014-02-20 12:08:07;NA;F;NA;9;3;0;0;NA;0;0;0;NA;-1;-1;-1
1633;0;0;2014-02-20 12:26:45;NA;M;NA;9;3;0;0;NA;0;0;0;NA;-1;-1;-1
1634;0;0;2014-02-20 13:29:11;NA;M;NA;10;3;0;0;NA;0;0;0;NA;-1;-1;-1
1635;0;0;2014-02-20 13:40:56;NA;NA;NA;10;3;0;1;MISC;0;0;0;NA;0;-1;-1
1636;0;0;2014-02-20 13:53:31;NA;M;NA;10;3;0;0;NA;0;0;0;NA;-1;-1;-1
1637;0;0;2014-02-20 14:00:11;NA;NA;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1638;3;3;2014-02-20 14:10:47;NA;NA;NA;11;3;0;1;MISC;0;0;0;NA;0;-1;-1
1639;0;0;2014-02-20 14:15:21;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1640;0;0;2014-02-20 14:16:28;NA;M;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1641;2989;2989;2014-02-20 14:29:12;NA;M;1983-03-06;11;3;0;16;IDEAS;1;0;0;NA;12;1.6813;-1
1642;0;0;2014-02-20 14:30:59;NA;NA;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1643;0;0;2014-02-20 14:34:33;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1644;0;0;2014-02-20 14:45:11;NA;F;NA;11;3;0;1;MISC;0;0;0;NA;0;-1;-1
1645;0;0;2014-02-20 14:49:55;NA;M;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1646;0;0;2014-02-20 14:52:27;NA;M;NA;11;3;0;1;MISC;0;0;0;NA;0;-1;-1
1647;0;0;2014-02-20 14:55:57;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1648;0;0;2014-02-20 14:57:05;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1649;0;0;2014-02-20 14:58:09;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
1650;0;0;2014-02-20 15:00:11;NA;F;NA;12;3;0;4;MISC;0;0;0;NA;0;0;-1
1651;0;0;2014-02-20 15:18:36;NA;M;NA;12;3;0;4;IDEAS;0;0;0;NA;0;0;-1
1652;24;24;2014-02-20 15:22:12;NA;F;NA;12;3;0;1;IDEAS;0;0;0;NA;0;-1;-1
1653;0;0;2014-02-20 15:24:37;NA;F;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1654;0;0;2014-02-20 15:33:31;NA;M;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1655;0;0;2014-02-20 15:45:01;NA;F;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1656;0;0;2014-02-20 15:49:28;NA;M;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1657;0;0;2014-02-20 15:54:46;NA;NA;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1658;0;0;2014-02-20 15:59:53;NA;M;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
1659;0;0;2014-02-20 16:00:15;NA;M;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1660;0;0;2014-02-20 16:03:21;NA;F;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1661;0;0;2014-02-20 16:03:56;NA;M;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1662;0;0;2014-02-20 16:09:42;NA;M;NA;13;3;0;2;MISC;0;0;0;NA;0;0;-1
1663;0;0;2014-02-20 16:14:59;NA;M;NA;13;3;0;1;MISC;0;0;0;NA;0;-1;-1
1664;0;0;2014-02-20 16:28:55;NA;M;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1665;0;0;2014-02-20 16:36:20;NA;F;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1666;0;0;2014-02-20 16:37:38;NA;NA;NA;13;3;0;1;MISC;0;0;0;NA;0;-1;-1
1667;0;0;2014-02-20 16:52:11;NA;M;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1668;0;0;2014-02-20 16:53:23;NA;F;NA;13;3;0;0;NA;0;0;0;NA;-1;-1;-1
1669;0;0;2014-02-20 17:00:24;NA;F;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1670;0;0;2014-02-20 17:17:11;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1671;0;0;2014-02-20 17:45:44;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1672;0;0;2014-02-20 17:47:59;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1673;0;0;2014-02-20 17:49:48;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1674;0;0;2014-02-20 17:56:37;NA;NA;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
1675;0;0;2014-02-20 17:57:01;NA;NA;NA;14;3;0;1;MISC;0;0;0;NA;0;-1;-1
1676;0;0;2014-02-20 18:01:26;NA;F;NA;15;3;0;1;MISC;0;0;0;NA;0;-1;-1
1677;0;0;2014-02-20 18:01:41;NA;NA;NA;15;3;0;1;MISC;0;0;0;NA;0;-1;-1
1678;0;0;2014-02-20 18:03:07;NA;F;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1679;0;0;2014-02-20 18:09:59;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1680;0;0;2014-02-20 18:11:23;NA;M;NA;15;3;0;3;MISC;0;0;0;NA;0;0;-1
1681;0;0;2014-02-20 18:15:46;NA;NA;NA;15;3;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
1682;0;0;2014-02-20 18:33:39;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1683;0;0;2014-02-20 18:44:27;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1684;0;0;2014-02-20 18:45:41;NA;NA;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1685;0;0;2014-02-20 18:46:07;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1686;0;0;2014-02-20 18:47:55;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1687;0;0;2014-02-20 18:52:04;NA;NA;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1688;0;0;2014-02-20 18:59:16;NA;F;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
1689;0;0;2014-02-20 19:28:50;NA;M;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
1690;0;0;2014-02-20 19:30:22;NA;M;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
1691;0;0;2014-02-20 19:38:34;NA;NA;NA;16;3;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1692;0;0;2014-02-20 20:02:34;NA;NA;NA;17;3;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1693;0;0;2014-02-20 20:04:05;NA;F;NA;17;3;0;1;MISC;0;0;0;NA;0;-1;-1
1694;0;0;2014-02-20 20:22:45;NA;M;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
1695;0;0;2014-02-20 20:23:32;NA;M;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
1696;0;0;2014-02-20 20:24:24;NA;M;NA;17;3;0;1;MISC;0;0;0;NA;0;-1;-1
1697;0;0;2014-02-20 20:25:47;NA;M;1982-07-15;17;3;0;3;DEPORTES;0;0;0;NA;0;0;-1
1698;0;0;2014-02-20 20:26:31;NA;M;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
1699;0;0;2014-02-20 20:32:56;NA;F;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
1700;0;0;2014-02-20 20:45:58;Universidad Mayor;M;1992-03-28;17;3;0;2;MISC;0;0;0;NA;0;0;-1
1701;0;0;2014-02-20 20:57:16;NA;F;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
1702;60;60;2014-02-20 21:21:32;NA;NA;NA;18;3;0;1;MISC;0;0;0;NA;0;-1;-1
1703;0;0;2014-02-20 21:25:56;NA;NA;NA;18;3;0;0;NA;0;0;0;NA;-1;-1;-1
1704;0;0;2014-02-20 21:29:32;NA;F;NA;18;3;0;0;NA;0;0;0;NA;-1;-1;-1
1705;0;0;2014-02-20 21:37:13;NA;F;NA;18;3;0;0;NA;0;0;0;NA;-1;-1;-1
1706;0;0;2014-02-20 22:30:51;NA;M;NA;19;3;0;3;VIDEOJUEGOS;0;0;0;NA;1;0.5;-1
1707;0;0;2014-02-20 22:58:07;NA;F;NA;19;3;0;0;NA;0;0;0;NA;-1;-1;-1
1708;0;0;2014-02-20 23:04:11;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1709;0;0;2014-02-20 23:10:32;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1710;0;0;2014-02-20 23:12:14;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1711;0;0;2014-02-20 23:17:42;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1712;0;0;2014-02-20 23:18:54;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1713;0;0;2014-02-20 23:28:21;NA;M;NA;20;3;0;1;MISC;0;0;0;NA;0;-1;-1
1714;0;0;2014-02-20 23:39:30;NA;M;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1715;0;0;2014-02-20 23:40:25;NA;F;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1716;0;0;2014-02-20 23:52:05;NA;NA;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
1717;0;0;2014-02-21 00:00:22;NA;M;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1718;0;0;2014-02-21 00:01:15;NA;NA;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1719;0;0;2014-02-21 00:02:17;NA;M;NA;21;3;0;1;MISC;0;0;0;NA;0;-1;-1
1720;0;0;2014-02-21 00:09:27;NA;M;NA;21;3;0;2;DEPORTES;0;0;0;NA;0;0;-1
1721;0;0;2014-02-21 00:13:06;NA;F;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1722;0;0;2014-02-21 00:13:41;NA;NA;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1723;0;0;2014-02-21 00:25:37;NA;M;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1724;0;0;2014-02-21 00:25:44;NA;F;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1725;0;0;2014-02-21 00:27:36;NA;M;NA;21;3;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1726;0;0;2014-02-21 00:35:22;NA;F;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
1727;0;0;2014-02-21 01:05:28;NA;F;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
1728;0;0;2014-02-21 01:17:59;NA;F;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
1729;0;0;2014-02-21 01:29:24;NA;F;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
1730;3;3;2014-02-21 01:33:31;NA;M;NA;22;3;0;1;MISC;0;0;0;NA;0;-1;-1
1731;0;0;2014-02-21 01:50:54;NA;NA;NA;22;3;0;1;MISC;0;0;0;NA;0;-1;-1
1732;0;0;2014-02-21 02:07:30;NA;M;NA;23;3;0;1;MISC;0;0;0;NA;0;-1;-1
1733;0;0;2014-02-21 02:15:29;NA;NA;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1734;0;0;2014-02-21 02:18:44;NA;F;NA;23;3;0;1;MISC;0;0;0;NA;0;-1;-1
1735;0;0;2014-02-21 02:21:16;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1736;0;0;2014-02-21 02:25:07;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1737;0;0;2014-02-21 02:39:01;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1738;0;0;2014-02-21 02:40:55;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
1739;0;0;2014-02-21 02:45:43;NA;F;NA;23;3;0;11;DEPORTES;0;0;0;NA;182;52.9543;-1
1740;0;0;2014-02-21 03:01:12;NA;F;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
1741;0;0;2014-02-21 03:07:42;NA;M;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
1742;0;0;2014-02-21 03:20:36;NA;M;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
1743;0;0;2014-02-21 03:24:09;NA;M;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
1744;0;0;2014-02-21 03:38:54;NA;NA;NA;0;4;0;1;CINE;0;0;0;NA;0;-1;-1
1745;0;0;2014-02-21 03:55:32;NA;M;NA;0;4;0;1;MISC;0;0;0;NA;0;-1;-1
1746;0;0;2014-02-21 04:14:20;NA;M;NA;1;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1747;0;0;2014-02-21 04:23:57;NA;NA;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1748;0;0;2014-02-21 04:28:20;NA;F;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1749;0;0;2014-02-21 04:29:50;NA;F;NA;1;4;0;1;MISC;0;0;0;NA;0;-1;-1
1750;0;0;2014-02-21 04:32:28;NA;M;NA;1;4;0;2;DEPORTES;0;0;0;NA;0;0;-1
1751;0;0;2014-02-21 04:51:59;NA;NA;NA;1;4;0;1;MISC;0;0;0;NA;0;-1;-1
1752;0;0;2014-02-21 04:55:58;NA;F;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1753;0;0;2014-02-21 04:56:12;NA;M;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1754;0;0;2014-02-21 04:57:50;NA;NA;NA;1;4;0;1;MISC;0;0;0;NA;0;-1;-1
1755;0;0;2014-02-21 04:58:59;NA;F;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
1756;0;0;2014-02-21 05:09:56;NA;NA;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1757;0;0;2014-02-21 05:10:39;NA;NA;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1758;0;0;2014-02-21 05:13:47;NA;NA;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1759;0;0;2014-02-21 05:14:23;NA;NA;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1760;0;0;2014-02-21 05:15:17;NA;M;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1761;0;0;2014-02-21 05:48:21;NA;F;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
1762;0;0;2014-02-21 06:08:20;NA;NA;NA;3;4;0;0;NA;0;0;0;NA;-1;-1;-1
1763;0;0;2014-02-21 06:28:21;NA;NA;NA;3;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1764;0;0;2014-02-21 06:37:10;NA;F;NA;3;4;0;1;MISC;0;0;0;NA;0;-1;-1
1765;0;0;2014-02-21 06:42:37;NA;F;NA;3;4;0;1;MISC;0;0;0;NA;0;-1;-1
1766;0;0;2014-02-21 06:45:55;NA;NA;NA;3;4;0;0;NA;0;0;0;NA;-1;-1;-1
1767;0;0;2014-02-21 08:59:36;NA;M;NA;5;4;0;1;MISC;0;0;0;NA;0;-1;-1
1768;0;0;2014-02-21 10:36:32;NA;NA;NA;7;4;0;0;NA;0;0;0;NA;-1;-1;-1
1769;0;0;2014-02-21 10:36:51;NA;F;NA;7;4;0;0;NA;0;0;0;NA;-1;-1;-1
1770;0;0;2014-02-21 11:00:41;NA;NA;NA;8;4;0;0;NA;0;0;0;NA;-1;-1;-1
1771;0;0;2014-02-21 11:47:50;NA;M;NA;8;4;0;0;NA;0;0;0;NA;-1;-1;-1
1772;0;0;2014-02-21 11:55:45;NA;F;NA;8;4;0;0;NA;0;0;0;NA;-1;-1;-1
1773;0;0;2014-02-21 12:23:39;NA;F;NA;9;4;0;0;NA;0;0;0;NA;-1;-1;-1
1774;39;39;2014-02-21 12:37:35;NA;F;NA;9;4;0;1;MISC;0;0;0;NA;0;-1;-1
1775;0;0;2014-02-21 13:10:04;NA;NA;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
1776;0;0;2014-02-21 13:35:07;NA;F;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
1777;0;0;2014-02-21 13:41:08;NA;M;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
1778;0;0;2014-02-21 13:41:45;NA;M;NA;10;4;0;2;DEPORTES;0;0;0;NA;1;0;-1
1779;0;0;2014-02-21 14:25:52;NA;F;NA;11;4;0;0;NA;0;0;0;NA;-1;-1;-1
1780;0;0;2014-02-21 14:26:39;NA;NA;NA;11;4;0;0;NA;0;0;0;NA;-1;-1;-1
1781;0;0;2014-02-21 14:37:44;NA;M;NA;11;4;0;0;NA;0;0;0;NA;-1;-1;-1
1782;0;0;2014-02-21 15:00:19;NA;NA;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1783;0;0;2014-02-21 15:09:15;NA;F;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1784;0;0;2014-02-21 15:11:39;NA;F;NA;12;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1785;0;0;2014-02-21 15:15:09;NA;M;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1786;0;0;2014-02-21 15:19:09;NA;F;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1787;0;0;2014-02-21 15:48:25;NA;F;NA;12;4;0;0;NA;0;0;0;NA;-1;-1;-1
1788;0;0;2014-02-21 16:11:25;NA;M;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
1789;0;0;2014-02-21 16:28:58;NA;F;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
1790;0;0;2014-02-21 16:40:21;NA;F;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
1791;0;0;2014-02-21 16:50:06;NA;F;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
1792;0;0;2014-02-21 17:23:46;NA;M;NA;14;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1793;0;0;2014-02-21 17:26:17;NA;M;NA;14;4;0;1;MISC;0;0;0;NA;0;-1;-1
1794;0;0;2014-02-21 17:32:02;NA;NA;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1796;0;0;2014-02-21 17:49:38;NA;F;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1797;0;0;2014-02-21 17:50:10;NA;F;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1798;0;0;2014-02-21 17:56:45;NA;F;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
1799;0;0;2014-02-21 18:02:11;NA;NA;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
1800;0;0;2014-02-21 18:04:20;NA;M;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
1801;0;0;2014-02-21 18:09:30;NA;NA;NA;15;4;0;1;MISC;0;0;0;NA;0;-1;-1
1802;0;0;2014-02-21 18:16:53;NA;NA;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
1803;0;0;2014-02-21 18:28:18;NA;F;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
1804;0;0;2014-02-21 18:39:24;NA;F;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
1805;0;0;2014-02-21 19:07:28;NA;F;NA;16;4;0;0;NA;0;0;0;NA;-1;-1;-1
1806;0;0;2014-02-21 19:35:40;NA;NA;NA;16;4;0;0;NA;0;0;0;NA;-1;-1;-1
1807;0;0;2014-02-21 19:43:26;NA;F;NA;16;4;0;1;MISC;0;0;0;NA;0;-1;-1
1808;0;0;2014-02-21 20:02:31;NA;F;NA;17;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
1809;0;0;2014-02-21 20:24:20;NA;NA;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
1810;0;0;2014-02-21 20:37:52;Universidad Diego Portales;F;1993-01-20;17;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
1811;0;0;2014-02-21 20:46:29;NA;NA;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
1812;0;0;2014-02-21 20:51:47;NA;M;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
1813;0;0;2014-02-21 21:06:06;NA;NA;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1814;0;0;2014-02-21 21:15:41;NA;M;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1815;0;0;2014-02-21 21:19:29;NA;NA;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1816;0;0;2014-02-21 21:20:06;NA;M;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1817;0;0;2014-02-21 21:20:55;NA;NA;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1818;0;0;2014-02-21 21:31:30;NA;NA;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1819;0;0;2014-02-21 21:56:48;NA;M;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
1820;0;0;2014-02-21 22:10:58;NA;F;NA;19;4;0;0;NA;0;0;0;NA;-1;-1;-1
1821;0;0;2014-02-21 22:22:37;NA;F;NA;19;4;0;0;NA;0;0;0;NA;-1;-1;-1
1822;0;0;2014-02-21 22:56:48;NA;F;NA;19;4;0;0;NA;0;0;0;NA;-1;-1;-1
1823;0;0;2014-02-21 23:13:59;NA;M;NA;20;4;0;3;MISC;0;0;0;NA;0;0;-1
